dest_id,title,genre,latitude,longitude
1584,Adler Adventure Trekking,history,,
1585,Nepal Travels Expedition Pvt Ltd,adventure,,
1586,Everest Holiday Adventure,nature:adventure,,
1587,Pashmina In Nepal,history:art_and_architecture,,
1588,SAN TREKKING PVTLTD,adventure,,
1589,Bhimsen Travels,history,,
1590,Trips Himalaya,history:art_and_architecture:entertainment,,
1591,Sherpa World Adventure,adventure,,
1592,Arma Trek&Tours,history,,
1593,Waiba Adventure,history,,
1594,Voyage De Himalayas,adventure:health_and_lifestyle,,
1595,Nature Treks Himalayas,history,,
1596,Suman Khatiwada,adventure,,
1597,New Boudha Handicraft,history:art_and_architecture,,
1598,Bergwandern Nepal,history:art_and_architecture:entertainment,,
1599,Cotton Mill Nepal,history:art_and_architecture,,
1600,Karma Trek & Adventure Nepal PvtLtd,adventure,,
1601,Hikes Nepal,adventure,,
1602,Incredible Mountains,art_and_architecture:nature:adventure,,
1603,HimEX Nepal Pvt Ltd,history,,
1604,Aryatara Holidays,history:art_and_architecture:entertainment,,
1605,Nepaltrekstourcom,history,,
1606,Holidays Destination Trekking & Expedition,adventure,,
1607,Elite Himalayan Adventure,nature:adventure,,
1608,Together Nepal Tours,history:art_and_architecture:entertainment,,
1609,Yeti Mountain Home,history,,
1610,Majestic Himalaya Treks & Expeditions,history,,
1611,Himalaya Fair Reisen,history,,
1612,Himalayan Worldwide Treks & Expedition,nature:adventure:entertainment,,
1613,Nepal Rafting Center,nature:adventure:entertainment,,
1614,Gantu Trip Planner,history,,
1615,Himalayan Unforgettable Adventure,history,,
1616,Multiland Tours and Treks,history,,
1617,Sunniva Travels and Tours,history,,
1618,Himalayan Quest Travel & Tourism - Day Tours,nature,,
1619,Everest Expeditions Nepal,history:art_and_architecture:entertainment,,
1620,Nepal Malaysia - Private Mountain Flight Tours,nature,,
1621,Unique Leather Collection,history:art_and_architecture,,
1622,Nine Nepal,,,
1623,Coretreks,art_and_architecture:religious,,
1624,Multi Land Private Day Tours,history:art_and_architecture:entertainment,,
1625,Hello Travels,adventure,,
1626,Hello Travels,history,,
1627,Nepal Experienced Adventure Treks,art_and_architecture:religious,,
1628,Nepal Explorer,history,,
1629,Alternate Nepal Treks & Expeditions,history,,
1630,Destination Holidays,art_and_architecture:religious,,
1631,Himalaya Range Adventures,history,,
1632,Sahara Holidays Nepal Treks & Expedition,history:art_and_architecture:entertainment,,
1633,Green Hearts,health_and_lifestyle,,
1634,Drichu,history:art_and_architecture,,
1635,Thrill Nepal Adventure trek and expedition Pvt Ltd,history,,
1636,FCube Cinemas,art_and_architecture:entertainment,,
1637,Folk Nepal,history:art_and_architecture,,
1638,Heli Sight,nature:adventure,,
1639,Lasermaxx Kathmandu,entertainment,,
1640,Adventure Jaljale Trekking & Expedition,history,,
1641,Guide in Nepal,adventure,,
1642,Mission Mountain - Private Day Tours,nature:adventure,,
1643,Intrepid Nepal,history,,
1644,Beatific Slimming and Spa,health_and_lifestyle,,
1645,Summit Reisen Nepal,history,,
1646,Himalayan Sherpa Journey,history,,
1647,De Souvenir's,history:art_and_architecture,,
1648,Sansui Treks & Expeditions,history,,
1649,Shree Ganapati Jewellers,history:art_and_architecture,,
1650,Mountain Brothers Treks,art_and_architecture:nature:adventure,,
1651,Khumbu Shangrila,adventure,,
1652,Himalayan TrekNclimb,nature:adventure,,
1653,Absolute Adventure Treks Pvt Ltd,adventure,,
1654,Withlocals,history:art_and_architecture:entertainment,,
1655,Moodways Travel and Tours,history,,
1656,Namlotrek,adventure,,
1657,Himalayan Bike Travel and Adventure,history,,
1658,Haven Retreat Spa & Salon,health_and_lifestyle,,
1659,Wilderness Experience Pvt Ltd,history,,
1660,Himalayan Top Trekking,history,,
1661,Nepal Trekking Tourism And Adventure,art_and_architecture:religious,,
1662,QFX Civil Mall,art_and_architecture:entertainment,,
1663,Twin Peaks Trek and Travel,history,,
1664,Zambala Thanka Treasure,history:art_and_architecture,,
1665,Tea House Trek,history,,
1666,Himalaya Guide Chandra Gurung,art_and_architecture:nature:adventure,,
1667,Mata Laxmi Handicraft and Singing Bowl House,history:art_and_architecture,,
1668,Pathfinder Expeditions Private Day Tours,nature,,
1669,Crank House,adventure:entertainment,,
1670,Spring Rain Adventure,history:art_and_architecture:entertainment,,
1671,The Trekking Brothers,adventure,,
1672,Well Nepal Treks,adventure,,
1673,Dragon Tourist Market Nepal Pvt Ltd,entertainment,,
1674,Karma Eco Adventure,history:art_and_architecture:entertainment,,
1675,Nepali Food Cooking,food,,
1676,Waypoint adventures pvt limited - Day Trips,entertainment,,
1677,Yellow Swissa Treks & Raging River Runner,nature:adventure:entertainment,,
1678,Mayour Tailors,history:art_and_architecture,,
1679,Jugal Himalayan Adventures,adventure,,
1680,My Asia Adventures,history,,
1681,Altitude Randonnee Trekking,history,,
1682,Mountain Trotters Treks & Expedition Pvt Ltd,adventure,,
1683,Bisesh Treks and Adventure,adventure,,
1684,Kuniko Travel - Day Tours,art_and_architecture:nature:adventure,,
1685,Nep Travels & Expedition,history:art_and_architecture:entertainment,,
1686,Raaika Tours & Treks,history:art_and_architecture:entertainment,,
1687,Whitewater Madness,nature:adventure:entertainment,,
1688,POON HILL TREK,adventure,,
1689,Ex Gurkha Khukuri House,history:art_and_architecture,,
1690,Gautam Holidays,art_and_architecture:religious,,
1691,Shishu Tours & Travel,history,,
1692,Sharma Tours & Travels Pvt  - Private Day Tours,nature,,
1693,FCI Heli Charter Services,,,
1694,Frens Himalayan Travels & Treks,history:art_and_architecture:entertainment,,
1695,Great Nepal Treks and Expeditions,art_and_architecture:religious,,
1696,Info Trekking Nepal,history:art_and_architecture:entertainment,,
1697,Harsha's Shiatsu,health_and_lifestyle,,
1698,Rainbow Mountain Treks Pvt Ltd - Day Tours,nature:adventure:entertainment,,
1699,Incentive Holidays,history:art_and_architecture:entertainment,,
1700,Battlefield- The Ultimate Paintball Game,entertainment,,
1701,Tengboche Trekking,history,,
1702,Explore Kailash Treks Pvt Ltd,history,,
1703,Skylark Treks and Expedition,art_and_architecture:religious,,
1704,Red Carpet - Day Tours,art_and_architecture:religious,,
1705,Nepal Aventure,history:art_and_architecture:entertainment,,
1706,Adventure Alternative Nepal,history:art_and_architecture:entertainment,,
1707,Harmony Spa,health_and_lifestyle,,
1708,Car Hire Nepal,,,
1709,Trekking Experts,art_and_architecture:religious,,
1710,Clothing Nepal Enterprises,history:art_and_architecture,,
1711,Sacred Mount Kailash Pilgrimage,nature,,
1712,Ian Taylor Trekking,adventure,,
1713,Alpine Adventure Club Treks & Expedition - Mountain Flight in Nepal,adventure,,
1714,Alpine Mountain Trek Advisor,history,,
1715,Everest Alpine Trekking,nature:adventure,,
1716,The Thunderides,history,,
1717,Goodwill Spa & Beauty Parlour,health_and_lifestyle,,
1718,Endless Wave Adventure,nature:adventure:entertainment,,
1719,360 Gaming Zone,entertainment,,
1720,Live Adventure Expeditions,nature:adventure:entertainment,,
1721,Boundless Adventure,nature:adventure,,
1722,Mountain Goat Trekking PvtLtd,history,,
1723,World Favour Travel & Tours,nature:adventure,,
1724,Tour and Trek Nepal,adventure,,
1725,Travel Bird Nepal,history,,
1726,Nepal New Generation Trek and Adventure,entertainment,,
1727,Gandaki Tours and Travels,history,,
1728,Virgin Nepal Trek and Expedition PvtLtd,nature:adventure:entertainment,,
1729,Eagle Eye Treks,adventure,,
1730,Tij York Trek & Expedition P Ltd - Day Tours,adventure,,
1731,Top Adventure,history,,
1732,Asaki Treks & Expedition,history,,
1733,Senate Club,entertainment,,
1734,Adventure Mountain Nepal Trekking and Climbing PLtd,history,,
1735,Best Nepal Trek,history:art_and_architecture:entertainment,,
1736,Berg Reisen Nepal P Ltd,history:art_and_architecture:entertainment,,
1737,Paintball Nepal,entertainment,,
1738,Cine de Chef,art_and_architecture:entertainment,,
1739,Himalayan Eco Adventure Pvt Ltd,history:art_and_architecture:entertainment,,
1740,United River Adventure,entertainment,,
1741,Himalaya Asuka Treks & Expedition P Ltd,nature:adventure:entertainment,,
1742,Himalayan Unforgettable Adventure,history,,
1743,Everest Base Camp Heli Tour with Travel Beyond,nature:adventure,,
1744,Enjoy Nepal Treks,history,,
1745,Himalaya Heaven Tours & Treks,history:art_and_architecture:entertainment,,
1746,Greenline Tours,,,
1747,Clear Sky Treks & Expedition,art_and_architecture:religious,,
1748,Muktinath Temple Tour,history,,
1749,Bajrayogini Pashmina,history:art_and_architecture,,
1750,Travel In Nepal Treks Pvt Ltd,history,,
1751,Abbey International Treks & Expedition,art_and_architecture:religious,,
1752,Explore Manaslu,history,,
1753,Namaste Nepal Travels and Tours,art_and_architecture:religious,,
1754,Success Travels & Treks,history,,
1755,Bunk Tribe,history,,
1756,Everest Himalaya Treks,nature:adventure,,
1757,Adventure Dream Himalaya Treks,nature:adventure,,
1758,Talixo - Kathmandu,,,
1759,Himalayan Summit Treks And Expedition,history,,
1760,World Favour Travel & Tours,nature:adventure,,
1761,Harmony Spa,health_and_lifestyle,,
1762,Thrillhimalayacom,history,,
1763,Cashmere heaven,nature:adventure,,
1764,Vaishali Travels & Tours,,,
1765,Mountain Safari - Day Tours,nature:adventure,,
1766,Sixth Sense Travel & Trekking,nature:adventure,,
1767,Airlife Adventures,nature:adventure,,
1768,Peaceful Nepal,history,,
1769,Muktinath Yatra,history:art_and_architecture:entertainment,,
1770,EVEREST HELI CHARTER,nature:adventure,,
1771,Wildpath Adventure - Kathmandu Day Tour,art_and_architecture:nature:adventure,,
1772,Trek Nepal,history,,
1773,imaginenepalteam,nature:adventure,,
1774,Save Himalayan Travel & Tours Pvt Ltd,adventure,,
1775,Everest Tour Nepal,history:art_and_architecture:entertainment,,
1776,Himalayan Steps,history,,
1777,Nepal Trekking & Expedition,adventure,,
1778,Shivam Group Holiday,history,,
1779,Sun Nepal treks,history,,
1780,Himalayan Sherpa Holidays,history,,
1781,Sherpa Khangri Outdoors,history,,
1782,Trek of Nepal,history:art_and_architecture:entertainment,,
1783,BusSewa,,,
1784,Sahas Travels & Tours,history:art_and_architecture:entertainment,,
1785,Across The Himalayas Treks,adventure,,
1786,Kharpunath Travels and Tours,history:art_and_architecture:entertainment,,
1787,Mahalaxmi Vehicle Service,adventure,,
1788,Star Adventure Asia Treks,history:art_and_architecture:entertainment,,
1789,Nepal Travel Team,nature:adventure,,
1790,Sapana Holiday Tours and Travel,history,,
1791,Bold Himalaya Treks and Travels Pvt Ltd,history,,
1792,ABC Adventures Pvt Ltd,history,,
1793,Everest Hardwear,nature,,
1794,Nepal Trekking Trails (P) Ltd,adventure,,
1795,VX Tours,history,,
1796,eNepaltour,history:art_and_architecture:entertainment,,
1797,Ticino Treks and Expedition,,,
1798,SevenOn Tours - Day Tours,history:art_and_architecture:entertainment,,
1799,Himalayan Little Buddha Treks And Expedition,nature:adventure,,
1800,Lama Treks & Expedition - Day Tours,nature:adventure,,
1801,Shree CC Handicraft,history:art_and_architecture,,
1802,Himalayan Luxury Holidays,history,,
1803,Pashmina In Nepal,history:art_and_architecture,,
1804,Worldly People,history,,
1805,Great Escape Tours and Travels,art_and_architecture:nature:adventure,,
1806,Nepal Adventure Trek & Expedition (P) Ltd,history,,
1807,Serku Sherpa,adventure,,
1808,SHERPA GUIDE SERVICES,history:art_and_architecture:entertainment,,
1809,Glorious Wellness Spa,health_and_lifestyle,,
1810,Mystique Voyages Pvt Ltd,history,,
1811,Nepal New Generation Treks and Adventure,history,,
1812,Wildlife Safari Bardia,adventure,,
1813,Paramount Holiday,history,,
1814,Deepak Aryal,adventure:health_and_lifestyle,,
1815,Off Road Nepal,history,,
1816,NTB Adventures,history:art_and_architecture:entertainment,,
1817,S Nepal Tours & Travels,adventure,,
1818,Best Trekking in Nepal,art_and_architecture:religious,,
1819,Nepal Mountain Biking,history,,
1820,Beyond Himalaya - Day Tours,art_and_architecture:nature:adventure,,
1821,Khumbu Nangpala Trekking and Expedition,history:art_and_architecture:entertainment,,
1822,Woodcarving Studio,history:art_and_architecture,,
1823,Isha Center,industries,,
1824,Adventures Himalaya,entertainment,,
1825,The Target Arena,entertainment,,
1826,Undercover Kathmandu & Swayambhunath Day Tour,art_and_architecture:nature:adventure,,
1827,Nepal Himalaya Trek - Private Changunarayan Day Hiking,adventure,,
1828,El Yak,entertainment,,
1829,Tiger Trek - Day Tours,adventure,,
1830,Mandala Pashmina & Handicrafts,history:art_and_architecture,,
1831,Trip and Trek - Private Day Tours,adventure,,
1832,National Woodworking Museum,history:art_and_architecture,,
1833,Nepal Visitors Private Day Tours,,,
1834,Kathmandu Pashmina Collection Center,history:art_and_architecture,,
1835,Aura Reiki Yoga Nepal,health_and_lifestyle,,
1836,Ultra modern handicrafts,history:art_and_architecture,,
1837,Triten Norbutse Monastery,history:art_and_architecture:religious,,
1838,Adventure Milestone - Day Hike To Namo Buddha,adventure,,
1839,Age Holidays Day Tours,art_and_architecture:nature:adventure,,
1840,Cross Country Tresks and Travel Expedition Pvt Ltd,art_and_architecture:nature:adventure,,
1841,About Nepal Treks,adventure,,
1842,Happy Women Handicraft,history:art_and_architecture,,
1843,Easy Heli Charter Service,nature:adventure,,
1844,Nepal Mandala Travels - Day Tours,art_and_architecture:religious,,
1845,Take Me Trekking Ltd,adventure,,
1846,Buddha Nepal Treks - Nagarkot Day Tours,adventure,,
1847,Sunrise Transport and Tours Service,nature,,
1848,Beyond Himalaya,history:art_and_architecture:entertainment,,
1849,White Stone Holiday Nepal,art_and_architecture:religious,,
1850,Infinite Tours and Travels,,,
1851,Zeabrose Leather Boutique,history:art_and_architecture,,
1852,Purna Work Shop,history:art_and_architecture:religious,,
1853,Marker Stone - Day Tours,art_and_architecture:nature:adventure,,
1854,Encounter Karma Treks,history:art_and_architecture:entertainment,,
1855,Absolute Himalaya Treks,nature:adventure,,
1856,12d Cinema,art_and_architecture:entertainment,,
1857,Trip to Everest,history,,
1858,Sound Planetarium,history:art_and_architecture,,
1859,Land Rovers Overland,adventure,,
1860,Lost Paddle Adventure,nature:adventure:entertainment,,
1861,Nagarkot Hiking,nature:adventure,,
1862,Chakrapani Ayurveda Nepal,health_and_lifestyle,,
1863,Virtue Travels & Tours Pvt Ltd,history:art_and_architecture:entertainment,,
1864,Kathmandu Private Day Tour Package,history:art_and_architecture:entertainment,,
1865,Shin Travels and Tours - Day Tours,history:art_and_architecture:entertainment,,
1866,Car Mandu,,,
1867,Alpine Exodus,art_and_architecture:religious,,
1868,Trek Holiday Nepal,nature:adventure,,
1869,Nepal Vehicle Hire,,,
1870,Freedom Nepal Treks and Expedition,history,,
1871,Veggie Nepal,history,,
1872,Himalayan Independent Guides,history,,
1873,Karma Eco Adventure,history,,
1874,Beatific Slimming and Spa,health_and_lifestyle,,
1875,Friendship Trekking,history:art_and_architecture:entertainment,,
1876,Nepal GoGo Treks,history,,
1877,Muktinath Yatra,art_and_architecture:religious,,
1878,The Matrix Adventure,art_and_architecture:religious,,
1879,Travel-In Travel-Out,history,,
1880,Rainbow Thanka Gallery,history:art_and_architecture,,
1881,Buddha Eye Treks,history,,
1882,Nepal Trek Ways Pvt Ltd,history:art_and_architecture:entertainment,,
1883,Snowbird Treks & Adventure Pvt Ltd,history,,
1884,Go! Running Tours Kathmandu,history:art_and_architecture:entertainment,,
1885,Apex Asia Travel & Trekking,nature,,
1886,YogHimalaya,health_and_lifestyle,,
1887,Travel Beyond Pvt Ltd,history,,
1888,Travel Her Way,nature:adventure,,
1889,Picturesque,history:art_and_architecture:entertainment,,
1890,Signature Holidays,history,,
1891,Xtreme Climbers,history,,
1892,E Travel Nepal,history:art_and_architecture:entertainment,,
1893,Adventure Mountain Club,history,,
1894,Sherpa Altitude Adventure Treks and Expedition,history,,
1895,Amantran Spa & Salon,health_and_lifestyle,,
1896,Baba Tour And Travel,history:art_and_architecture:entertainment,,
1897,Sherpa Land Adventure,history,,
1898,Heavenly Himalaya Treks & Tours,history,,
1899,Secrets of the Himalaya,adventure,,
1900,Castello Cashmere,history:art_and_architecture,,
1901,Tourist Adventure International,history,,
1902,QFX Kumari,art_and_architecture:entertainment,,
1903,Red Carpet,history,,
1904,Api Himal Treks & Expedition,history:art_and_architecture:entertainment,,
1905,Travel Nepal,history,,
1906,Auronepal Travel and Trek,history,,
1907,Adventure Advisor Nepal,history,,
1908,Journey 2 himalaya Treks,history,,
1909,Joyful Trekking,adventure,,
1910,Arnav Travel,,,
1911,Alpine Pashmina House,history:art_and_architecture,,
1912,Trekker Nepal,history,,
1913,Ecovoyage Travel and Tours,adventure,,
1914,Adventure Ascent,nature:adventure,,
1915,Shanti Yoga Ashram,health_and_lifestyle,,
1916,Mam Holidays,history,,
1917,Trek Dream Nepal,adventure,,
1918,Sherpa Himalaya,history,,
1919,Sherpa Mountains and Adventure,adventure,,
1920,Black Stork Trek and Expedition,history,,
1921,Temple Bar - Irish Pub,entertainment,,
1922,Sherpa Shepherds,history,,
1923,Ocean To Sky Adventures,adventure,,
1924,Experience Earth,history,,
1925,Sherpa Khumbiyila Adventures,history,,
1926,Namaste Roving Tours And Travels,history,,
1927,FunExpedia,nature:adventure,,
1928,Adventure Polygon,history,,
1929,Hike Nepal,art_and_architecture:religious,,
1930,Nepal Academy Treks and Expedition,history,,
1931,Nepal Seasonal Adventure Treks,history:art_and_architecture:entertainment,,
1932,Dream Carrier Treks and Expedition,nature:adventure,,
1933,Nepal Snowfall Mountains Treks and Expeditions,history,,
1934,Typical Himalayan Treks & Expedition,history:art_and_architecture:entertainment,,
1935,Ocean to Sky Adventures,adventure,,
1936,Adventure Mountain Nest,history,,
1937,Taiao Nepal Eco Treks,history,,
1938,Jyotirlingeshwor,history:art_and_architecture:religious,,
1939,Heaven Hikers Adventure,history,,
1940,Shahid Gate,history:art_and_architecture:nature,,
1941,Himalaya Safty Treks & Expedition,history,,
1942,"ARTUDIO ""Centre for Visual Arts""",history:art_and_architecture:religious,,
1943,Standard Chartered Vehicle Service Pvt  Ltd,,,
1944,Happyharitrek & Expeditions,nature:adventure,,
1945,Ganga Jamuna Adventure Treks & Expedition,art_and_architecture:religious,,
1946,Express Himalaya Travel,adventure,,
1947,Body & Mind - A Healing Spa,health_and_lifestyle,,
1948,Climbing Expedition,history,,
1949,Rose Mountain Tours and Travels,history,,
1950,Himalayan Pilgrimage Journey,art_and_architecture:nature:adventure,,
1951,Fresh Liquorland,history:art_and_architecture,,
1952,Chulu Far East Peak,history,,
1953,Yogadham,health_and_lifestyle,,
1954,Himalayan Treks,history,,
1955,Mystical Nepal Treks,adventure,,
1956,Simsime Travels & Tours,history,,
1957,Lalman Trek and Expedition,history,,
1958,Meraki Adventure,history,,
1959,Book Paradise,history:art_and_architecture,,
1960,FCube Cinemas,art_and_architecture:entertainment,,
1961,Trip Himalaya Treks & Expedition (P) LTD,history,,
1962,Travel Devisers,history:art_and_architecture:entertainment,,
1963,Destination Everest,history:art_and_architecture:entertainment,,
1964,Krishna International Travels and Tours,history,,
1965,Ganesh Himal Trekkings & Tours PL,art_and_architecture:religious,,
1966,Four Himalayan Magic,history,,
1967,Tourism Society,history,,
1968,Top Tour Nepal,history:art_and_architecture:entertainment,,
1969,Travelling Fantasy,history,,
1970,Blue Bird Travel and Tours,history:art_and_architecture:entertainment,,
1971,Sherpa Guides Service,nature:adventure,,
1972,Great Himalayan Riders,history,,
1973,Me Travel and Tours,history:art_and_architecture:entertainment,,
1974,Tashi Delek Nepal Treks,nature:adventure,,
1975,Roaming Nepal,history:art_and_architecture:entertainment,,
1976,Nepal Trekking Guide,history,,
1977,Trekadviser,history:art_and_architecture:entertainment,,
1978,Punya Tours & Travels,adventure,,
1979,Aarohi Holiday,history:art_and_architecture:entertainment,,
1980,Himalayan Randonner,history:art_and_architecture:entertainment,,
1981,Joyful Trekking,history,,
1982,Pancha Kosha Himalayan Spa,health_and_lifestyle,,
1983,Car & Tour Nepal,adventure,,
1984,Alpine Ascent Nepal,history,,
1985,Bound Travels & Tours,history:art_and_architecture:entertainment,,
1986,Outdoor Himalayan Treks,history,,
1987,Ktm Voyage Travel and Tours,history,,
1988,Fifth Ave Travel and Tours,history:art_and_architecture:entertainment,,
1989,Giggles,health_and_lifestyle,,
1990,Mountain Child Adventure Travel & Trekking,history,,
1991,Nepal Tour & Trekking Service,history:art_and_architecture:entertainment,,
1992,Lion Heart Tour,history:art_and_architecture:entertainment,,
1993,Tranquility Spa - Kupondole,health_and_lifestyle,,
1994,Tranquility Spa - Hotel Shangri-La,health_and_lifestyle,,
1995,Leisure Holidays Pvt Ltd,art_and_architecture:religious,,
1996,Multinational Trekking & Expedition,adventure:entertainment,,
1997,Blend Cashmere,history:art_and_architecture,,
1998,Adventure Ascent,history:art_and_architecture:entertainment,,
1999,Pavitra Kailash Yatra,history,,
2000,Outdoor Adventure Center Nepal,entertainment,,
2001,Gorkhali Adventures Pvt Ltd,nature,,
2002,Khukuri House,history:art_and_architecture,,
2003,Holiday Treks And Expedition,art_and_architecture:religious,,
2004,NH Travels and Tours,history,,
2005,Holiday Treks & Expeditions,history,,
2006,Pancha Kosha Himalayan Spa,history:art_and_architecture,,
2007,Tranquility Spa,health_and_lifestyle,,
2008,"Tranquility Beauty Salon, Lazimpat",health_and_lifestyle,,
2009,Red Carpet Journey,history:art_and_architecture:entertainment,,
2010,Sole Encounters,history,,
2011,Beebal Singh Limbu,history:art_and_architecture:entertainment,,
2012,Nepal View Treks and Expedition,history,,
2013,Sujan Dhakal,history,,
2014,Api Adventure Eco Tour,history,,
2015,Sumire Tours and Travel,history,,
2016,One Nepal Treks and Tours,history:art_and_architecture,,
2017,Nepal Power Places,history,,
2018,Wind Horse Trekking Pvt Ltd,history,,
2019,Chandragiri Hill,history:art_and_architecture:nature,,
2020,Aspiration Adventure,history,,
2021,Himalayan Enfielders,adventure:entertainment,,
2022,Bimal Dhamala,history,,
2023,Good Times,history,,
2024,Jake Basnet,history,,
2025,Hima Nepal Tours & Treks,history,,
2026,Snowy Dream World - Tours & Adventure,history,,
2027,Rudra Khanal,adventure,,
2028,Sujan Ratna Shakya,history:art_and_architecture,,
2029,Sherpa Mountaineering,nature:adventure,,
2030,Happy Karma Travels,history:art_and_architecture:entertainment,,
2031,Happy Karma Travels,nature,,
2032,One Life Adventure Team,nature:adventure,,
2033,Himalaya Asuka Treks & Expedition P Ltd,history,,
2034,Spyders Adventure Pvt Ltd,history,,
2035,Rabi Adhikari,nature:adventure,,
2036,Humanitourismorg,adventure,,
2037,Trek To Edge,history,,
2038,Trooper,nature:adventure,,
2039,Lets Go Hiking Nepal,history,,
2040,Great Gurkha Khukuri,history:art_and_architecture,,
2041,Holiday pLanner,entertainment,,
2042,Great Gurkha Kukri House,history:art_and_architecture,,
2043,Veris Adventure Travels and Tours,history,,
2044,Galz Beauty Parlour,health_and_lifestyle,,
2045,fire dance workshop,history:art_and_architecture,,
2046,Yoga Shala Nepal,adventure:health_and_lifestyle,,
2047,Nepal Traveler Helper,nature:adventure,,
2048,Narbin Magar,history,,
2049,Umbrella Trekking,history,,
2050,Trek Holiday Tour & Trek PvtLtd,history,,
2051,One World Holidays Nepal,history:art_and_architecture:entertainment,,
2052,Unfold Nepal,history,,
2053,Tintin and Sherpa Adventure Trekking,history,,
2054,Samjhana Travels and Tours,history:art_and_architecture:entertainment,,
2055,Golumbini,history:art_and_architecture:entertainment,,
2056,Divine Mountain Tours and Travels,art_and_architecture:nature:adventure,,
2057,Holiday Mountain,history,,
2058,Trek and Tours to Nepal  P Ltd,history,,
2059,Adventure Snow Mountain Pvt Ltd,,,
2060,Go Beyond,history:art_and_architecture:entertainment,,
2061,Privé Nepal,entertainment,,
2062,Mission Himalaya Treks,history,,
2063,Splindid High Adventure,history,,
2064,Himalayan Travellers,nature:adventure,,
2065,Tranquility Spa,health_and_lifestyle,,
2066,Image Travel and Tours,adventure,,
2067,Puja Traders,history:art_and_architecture,,
2068,Peace Land's Travel & Tours,history:art_and_architecture,,
2069,Sparkling Holidays,history,,
2070,High Mountain Wave Trekking,nature:adventure,,
2071,Going Nepal,history,,
2072,Zambuling Expedition,history,,
2073,Kriss Simkhada,history:art_and_architecture:entertainment,,
2074,Sushil Lama,nature:adventure,,
2075,Sanjay Khanal,history,,
2076,Nepal Motorbike Tour,history,,
2077,Rajendra Rajak,art_and_architecture:religious,,
2078,Dipak Bhandari,,,
2079,Abhay Sharma,adventure,,
2080,OpenRoads,,,
2081,Pradip Karki,history,,
2082,Sandeep Rijal,history,,
2083,Thrill Nepal Adventure,history:art_and_architecture,,
2084,Green Horizon Tours & Travels - Thamel,history:art_and_architecture:entertainment,,
2085,Luxury Yogi Holistic Health Center,history:art_and_architecture,,
2086,Sunrise Jewellers,history:art_and_architecture,,
2087,Mahaguthi Craft With Conscience,history:art_and_architecture,,
2088,Namrata Subedi,history:art_and_architecture,,
2089,Spiritual Expeditions PvtLtd,history,,
2090,Aarya Tara,history,,
2091,Gyan Bahadur Rai,history,,
2092,Alpwander_adventures,history,,
2093,Naata Trek and Tours,history,,
2094,Three Sixty Travels,history,,
2095,Signature Tours,nature:adventure,,
2096,Discover Nepal,history,,
2097,Osho Vision Treks and Expedition Pvt Ltd,history,,
2098,Trekkingguide Nepal // Kedar,history,,
2099,susmita luitel,history,,
2100,Gaze Nepal,nature:adventure:entertainment,,
2101,Bigu Life Festival,history,,
2102,All Nepal Excursion,history,,
2103,Nepalese Mountain Dreams and Journeys pvt Ltd,history,,
2104,Travel Corporation Nepal,adventure,,
2105,Sanjit KC Tours and Treks,history,,
2106,TrekandTours,history,,
2107,Everest Treks Nepal,adventure,,
2108,Holiday World Trekking Nepal,adventure,,
2109,Mountain Trotters Treks & Expedition Pvt Ltd,adventure,,
2110,Amrita Yoga Foundation,health_and_lifestyle,,
2111,To Travel Nepal Tours and Travels Pvt Ltd,nature,,
2112,Vajra Adventure,nature:adventure,,
2113,OUTDO-adventures,history,,
2114,Shanta Nepali Productions,art_and_architecture:religious,,
2115,Diana Travels and Tours,nature:adventure:entertainment,,
2116,Nomadic Knights,,,
2117,Trekting Tours & Expedition,history,,
2118,Luisa Sánchez,history,,
2119,Noble Trek,adventure,,
2120,EHT Travel Pvt Ltd,adventure,,
2121,Luxury Travel and Tours Pvt Ltd,history:art_and_architecture:entertainment,,
2122,Himalayan Journey,history,,
2123,Door to Himalaya,history,,
2124,Boudha Retreats,history:art_and_architecture,,
2125,Atithi satkar,history:art_and_architecture:entertainment,,
2126,Swornim Tours & Travel Pvt  Ltd,history,,
2127,Donkeys Adventures Pvt Ltd,adventure,,
2128,Nepal TravelBiz,history,,
2129,EE Treks and Expeditions pvt ltd,history,,
2130,Everest Sherpa Adventure PvtLtd,nature:adventure,,
2131,Chameli Holidays,history,,
2132,Hiking Package,history,,
2133,MKS Handicraft,history:art_and_architecture,,
2134,Khumbu Alpine Travel,nature:adventure,,
2135,One Globe Travels and Tourism Pvt Ltd,history:art_and_architecture:entertainment,,
2136,Zero Degree Travels and Tours,history:art_and_architecture:entertainment,,
2137,Typical Nepal Travel,history:art_and_architecture:entertainment,,
2138,Peace Himalayan Travel and Tours,history,,
2139,Nefa Treks,history,,
2140,Enlightenment Nepal,adventure,,
2141,Aaha Sister Creation,history:art_and_architecture,,
2142,Earthly Quests,history,,
2143,Athena Expedition,history:art_and_architecture:entertainment,,
2144,Inframe Nepal,history,,
2145,Buddha Treks & Expedition,adventure,,
2146,Nepal Thirsty Travels & Tours,history:art_and_architecture:entertainment,,
2147,Trekking Nepal,history,,
2148,The Tour Trek Travel Nepal,history,,
2149,Hima Nepal Tours & Treks,history,,
2150,Carabiner Holidays,history:art_and_architecture:entertainment,,
2151,Social & Commercial Information Page of Nepal– Everything In Nepal,nature:adventure,,
2152,ABC himalayan trekking and tours,history,,
2153,Kailash Helicopter Services,nature:adventure,,
2154,szal maharzan,history,,
